,atm,bar,bus_stop,drinking_water,fast_food,hospital,hostel,incident_0,incident_1,incident_10,incident_11,incident_12,incident_13,incident_14,incident_15,incident_16,incident_17,incident_18,incident_19,incident_2,incident_20,incident_21,incident_22,incident_23,incident_3,incident_4,incident_5,incident_6,incident_7,incident_8,incident_9,name,nightclub,parking,place_of_worship,points,police,pub,restaurant,shop,taxi
45170572,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21606', 'lat': '-33.85983'}, {'lon': '151.21607', 'lat': '-33.85984'}, {'lon': '151.21609', 'lat': '-33.85986'}, {'lon': '151.21611', 'lat': '-33.85986'}, {'lon': '151.21612', 'lat': '-33.85986'}, {'lon': '151.21614', 'lat': '-33.85985'}, {'lon': '151.21616', 'lat': '-33.85984'}, {'lon': '151.21616', 'lat': '-33.85984'}, {'lon': '151.21616', 'lat': '-33.85981'}, {'lon': '151.21616', 'lat': '-33.8598'}, {'lon': '151.21615', 'lat': '-33.85979'}, {'lon': '151.21614', 'lat': '-33.85978'}, {'lon': '151.21612', 'lat': '-33.85978'}, {'lon': '151.21611', 'lat': '-33.85978'}, {'lon': '151.21609', 'lat': '-33.85978'}, {'lon': '151.21607', 'lat': '-33.85979'}, {'lon': '151.21606', 'lat': '-33.85981'}, {'lon': '151.21606', 'lat': '-33.85983'}]",0,0,0,0,0
45170573,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21616', 'lat': '-33.85981'}, {'lon': '151.21633', 'lat': '-33.85979'}]",0,0,0,0,0
45170574,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21551', 'lat': '-33.85992'}, {'lon': '151.21551', 'lat': '-33.8599'}, {'lon': '151.21552', 'lat': '-33.85988'}, {'lon': '151.21554', 'lat': '-33.85987'}, {'lon': '151.21556', 'lat': '-33.85987'}, {'lon': '151.21558', 'lat': '-33.85986'}, {'lon': '151.2156', 'lat': '-33.85987'}, {'lon': '151.21562', 'lat': '-33.85988'}, {'lon': '151.21563', 'lat': '-33.8599'}, {'lon': '151.21563', 'lat': '-33.85992'}, {'lon': '151.21563', 'lat': '-33.85993'}, {'lon': '151.21562', 'lat': '-33.85995'}, {'lon': '151.2156', 'lat': '-33.85996'}, {'lon': '151.21558', 'lat': '-33.85996'}, {'lon': '151.21556', 'lat': '-33.85997'}, {'lon': '151.21554', 'lat': '-33.85996'}, {'lon': '151.21552', 'lat': '-33.85995'}, {'lon': '151.21551', 'lat': '-33.85992'}]",0,0,0,0,0
45170576,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21558', 'lat': '-33.85996'}, {'lon': '151.21567', 'lat': '-33.86029'}, {'lon': '151.21592', 'lat': '-33.86011'}, {'lon': '151.21586', 'lat': '-33.85986'}, {'lon': '151.2158', 'lat': '-33.85961'}, {'lon': '151.21533', 'lat': '-33.85944'}, {'lon': '151.21517', 'lat': '-33.85929'}, {'lon': '151.21513', 'lat': '-33.85922'}, {'lon': '151.21512', 'lat': '-33.85916'}]",0,0,0,0,0
45170577,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21567', 'lat': '-33.8599'}, {'lon': '151.21565', 'lat': '-33.8599'}]",0,0,0,0,0
45170578,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21567', 'lat': '-33.8599'}, {'lon': '151.21586', 'lat': '-33.85986'}, {'lon': '151.21587', 'lat': '-33.85986'}]",0,0,0,0,0
45170579,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21587', 'lat': '-33.85986'}, {'lon': '151.21589', 'lat': '-33.85986'}]",0,0,0,0,0
45170580,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21589', 'lat': '-33.85986'}, {'lon': '151.21606', 'lat': '-33.85983'}]",0,0,0,0,0
45170581,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21525', 'lat': '-33.85973'}, {'lon': '151.21531', 'lat': '-33.85996'}, {'lon': '151.21533', 'lat': '-33.86006'}]",0,0,0,0,0
45170582,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21551', 'lat': '-33.85992'}, {'lon': '151.21531', 'lat': '-33.85996'}]",0,0,0,0,0
45170583,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21563', 'lat': '-33.8599'}, {'lon': '151.21565', 'lat': '-33.8599'}]",0,0,0,0,0
45170594,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21713', 'lat': '-33.8609'}, {'lon': '151.21706', 'lat': '-33.86083'}, {'lon': '151.21701', 'lat': '-33.86081'}, {'lon': '151.21688', 'lat': '-33.86082'}, {'lon': '151.21683', 'lat': '-33.86083'}, {'lon': '151.21669', 'lat': '-33.86093'}, {'lon': '151.21662', 'lat': '-33.861'}, {'lon': '151.21656', 'lat': '-33.86114'}, {'lon': '151.21652', 'lat': '-33.86123'}, {'lon': '151.21646', 'lat': '-33.8614'}, {'lon': '151.21643', 'lat': '-33.86159'}, {'lon': '151.21636', 'lat': '-33.8618'}, {'lon': '151.21628', 'lat': '-33.86209'}, {'lon': '151.21617', 'lat': '-33.86242'}, {'lon': '151.21613', 'lat': '-33.86251'}]",0,0,0,0,0
45170650,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21613', 'lat': '-33.86251'}, {'lon': '151.21612', 'lat': '-33.86253'}, {'lon': '151.21601', 'lat': '-33.8629'}, {'lon': '151.21595', 'lat': '-33.86306'}, {'lon': '151.21578', 'lat': '-33.86332'}]",0,0,0,0,0
45170651,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21704', 'lat': '-33.86249'}, {'lon': '151.21703', 'lat': '-33.86266'}, {'lon': '151.21707', 'lat': '-33.8629'}, {'lon': '151.21708', 'lat': '-33.8631'}, {'lon': '151.21707', 'lat': '-33.86334'}]",0,0,0,0,0
45170652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21707', 'lat': '-33.86334'}, {'lon': '151.21706', 'lat': '-33.86338'}, {'lon': '151.21703', 'lat': '-33.86359'}, {'lon': '151.21702', 'lat': '-33.86379'}, {'lon': '151.21702', 'lat': '-33.86385'}, {'lon': '151.21701', 'lat': '-33.86403'}, {'lon': '151.21699', 'lat': '-33.86421'}, {'lon': '151.217', 'lat': '-33.86433'}]",0,0,1,0,0
45170864,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[{'lon': '151.21316', 'lat': '-33.86135'}, {'lon': '151.21325', 'lat': '-33.86136'}, {'lon': '151.21336', 'lat': '-33.86132'}, {'lon': '151.21347', 'lat': '-33.86126'}, {'lon': '151.21363', 'lat': '-33.86116'}, {'lon': '151.21365', 'lat': '-33.86115'}]",0,0,1,0,0
45170865,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21385', 'lat': '-33.86119'}, {'lon': '151.2138', 'lat': '-33.86115'}, {'lon': '151.21375', 'lat': '-33.86112'}, {'lon': '151.21365', 'lat': '-33.86115'}]",0,0,0,0,0
45170866,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"[{'lon': '151.21453', 'lat': '-33.85966'}, {'lon': '151.21419', 'lat': '-33.85984'}]",0,0,0,0,0
45203401,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Ward Avenue,1,0,0,"[{'lon': '151.22462', 'lat': '-33.87659'}, {'lon': '151.22454', 'lat': '-33.87657'}, {'lon': '151.22449', 'lat': '-33.87655'}, {'lon': '151.22445', 'lat': '-33.87652'}, {'lon': '151.22443', 'lat': '-33.87649'}, {'lon': '151.22443', 'lat': '-33.87646'}, {'lon': '151.22441', 'lat': '-33.87639'}, {'lon': '151.2244', 'lat': '-33.87626'}, {'lon': '151.2244', 'lat': '-33.87605'}]",0,0,0,0,0
45203405,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kings Cross Road,1,0,0,"[{'lon': '151.22452', 'lat': '-33.87599'}, {'lon': '151.22544', 'lat': '-33.87611'}, {'lon': '151.22581', 'lat': '-33.87616'}, {'lon': '151.22636', 'lat': '-33.87622'}]",0,0,0,0,0
45203406,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kings Cross Road,1,0,0,"[{'lon': '151.222', 'lat': '-33.87538'}, {'lon': '151.22216', 'lat': '-33.87548'}, {'lon': '151.22224', 'lat': '-33.87552'}, {'lon': '151.22232', 'lat': '-33.87557'}, {'lon': '151.22246', 'lat': '-33.87564'}, {'lon': '151.22269', 'lat': '-33.87574'}, {'lon': '151.22288', 'lat': '-33.87578'}, {'lon': '151.22309', 'lat': '-33.87582'}, {'lon': '151.22369', 'lat': '-33.87589'}]",0,2,1,5,0
45226077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bruce Street,0,0,0,"[{'lon': '151.2254', 'lat': '-33.9253'}, {'lon': '151.22529', 'lat': '-33.92482'}, {'lon': '151.22523', 'lat': '-33.92475'}, {'lon': '151.22419', 'lat': '-33.92339'}]",0,0,0,0,0
45228702,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barker Street,0,1,0,"[{'lon': '151.23064', 'lat': '-33.92'}, {'lon': '151.23055', 'lat': '-33.91999'}, {'lon': '151.23046', 'lat': '-33.91999'}, {'lon': '151.23034', 'lat': '-33.91999'}, {'lon': '151.22988', 'lat': '-33.91992'}, {'lon': '151.22943', 'lat': '-33.91986'}, {'lon': '151.22929', 'lat': '-33.91982'}]",0,0,0,0,0
45228705,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barker Street,0,0,0,"[{'lon': '151.23064', 'lat': '-33.92'}, {'lon': '151.23105', 'lat': '-33.92005'}, {'lon': '151.23174', 'lat': '-33.92015'}]",0,0,0,0,0
45228720,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barker Street,0,1,0,"[{'lon': '151.22929', 'lat': '-33.91982'}, {'lon': '151.2295', 'lat': '-33.91982'}, {'lon': '151.22984', 'lat': '-33.91985'}, {'lon': '151.22993', 'lat': '-33.91986'}, {'lon': '151.23021', 'lat': '-33.91991'}, {'lon': '151.23047', 'lat': '-33.91994'}, {'lon': '151.23057', 'lat': '-33.91996'}, {'lon': '151.23064', 'lat': '-33.92'}]",0,0,0,0,0
45228732,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.23046', 'lat': '-33.91999'}, {'lon': '151.23047', 'lat': '-33.91994'}]",0,0,0,0,0
45229581,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.23149', 'lat': '-33.9198'}, {'lon': '151.23167', 'lat': '-33.91982'}, {'lon': '151.2318', 'lat': '-33.91984'}]",0,0,0,0,0
45229620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goodhope Street,0,0,0,"[{'lon': '151.22882', 'lat': '-33.87982'}, {'lon': '151.22877', 'lat': '-33.87989'}, {'lon': '151.22874', 'lat': '-33.87996'}, {'lon': '151.22861', 'lat': '-33.88055'}, {'lon': '151.2285', 'lat': '-33.88105'}, {'lon': '151.22839', 'lat': '-33.88165'}, {'lon': '151.22834', 'lat': '-33.88191'}, {'lon': '151.2283', 'lat': '-33.88213'}]",0,0,1,1,0
45229622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,County Avenue,0,0,0,"[{'lon': '151.22544', 'lat': '-33.88493'}, {'lon': '151.22545', 'lat': '-33.88486'}]",0,0,0,1,0
45230050,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lindsay Lane,0,0,0,"[{'lon': '151.22448', 'lat': '-33.87917'}, {'lon': '151.22421', 'lat': '-33.87887'}, {'lon': '151.22385', 'lat': '-33.87907'}]",0,0,0,0,0
45232356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greens Road,0,0,0,"[{'lon': '151.2208', 'lat': '-33.8837'}, {'lon': '151.22079', 'lat': '-33.88417'}, {'lon': '151.22078', 'lat': '-33.88422'}, {'lon': '151.22076', 'lat': '-33.88429'}, {'lon': '151.22076', 'lat': '-33.88432'}, {'lon': '151.22074', 'lat': '-33.88456'}]",0,1,0,1,0
45232369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MacLachlan Avenue,1,0,0,"[{'lon': '151.22628', 'lat': '-33.87882'}, {'lon': '151.22611', 'lat': '-33.87878'}, {'lon': '151.22609', 'lat': '-33.87875'}, {'lon': '151.22609', 'lat': '-33.8787'}, {'lon': '151.22611', 'lat': '-33.87862'}]",0,0,0,0,0
45337897,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.2043', 'lat': '-33.884'}, {'lon': '151.20433', 'lat': '-33.88395'}, {'lon': '151.20379', 'lat': '-33.88364'}]",0,0,0,2,0
45392735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"[{'lon': '151.1838', 'lat': '-33.9094'}, {'lon': '151.18411', 'lat': '-33.90973'}, {'lon': '151.18458', 'lat': '-33.9103'}, {'lon': '151.18463', 'lat': '-33.91035'}, {'lon': '151.1847', 'lat': '-33.91038'}, {'lon': '151.18482', 'lat': '-33.91042'}]",0,0,0,1,0
45392916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18511', 'lat': '-33.90773'}, {'lon': '151.1851', 'lat': '-33.90772'}, {'lon': '151.18509', 'lat': '-33.90771'}, {'lon': '151.18509', 'lat': '-33.90769'}, {'lon': '151.18509', 'lat': '-33.90768'}, {'lon': '151.1851', 'lat': '-33.90767'}, {'lon': '151.18511', 'lat': '-33.90766'}, {'lon': '151.18513', 'lat': '-33.90765'}, {'lon': '151.18514', 'lat': '-33.90765'}, {'lon': '151.18516', 'lat': '-33.90765'}, {'lon': '151.18518', 'lat': '-33.90766'}, {'lon': '151.18519', 'lat': '-33.90767'}, {'lon': '151.18519', 'lat': '-33.90768'}, {'lon': '151.1852', 'lat': '-33.90769'}, {'lon': '151.18519', 'lat': '-33.90771'}, {'lon': '151.18519', 'lat': '-33.90772'}, {'lon': '151.18517', 'lat': '-33.90773'}, {'lon': '151.18516', 'lat': '-33.90773'}, {'lon': '151.18514', 'lat': '-33.90774'}, {'lon': '151.18512', 'lat': '-33.90773'}, {'lon': '151.18511', 'lat': '-33.90773'}]",0,0,0,0,0
45392917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18545', 'lat': '-33.90756'}, {'lon': '151.1854', 'lat': '-33.90767'}, {'lon': '151.18537', 'lat': '-33.90776'}, {'lon': '151.18534', 'lat': '-33.90783'}, {'lon': '151.1853', 'lat': '-33.90792'}]",0,0,0,0,0
45392918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18522', 'lat': '-33.90752'}, {'lon': '151.18518', 'lat': '-33.90759'}, {'lon': '151.18516', 'lat': '-33.90765'}]",0,0,0,0,0
45392921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18553', 'lat': '-33.90778'}, {'lon': '151.18549', 'lat': '-33.90778'}, {'lon': '151.18546', 'lat': '-33.90778'}, {'lon': '151.18537', 'lat': '-33.90776'}, {'lon': '151.18519', 'lat': '-33.90771'}]",0,0,0,0,0
45397041,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oxford Street,0,0,0,"[{'lon': '151.21769', 'lat': '-33.88096'}, {'lon': '151.21806', 'lat': '-33.88109'}, {'lon': '151.21814', 'lat': '-33.88112'}]",0,3,3,3,0
45397043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oxford Street,0,0,0,"[{'lon': '151.23286', 'lat': '-33.88924'}, {'lon': '151.23302', 'lat': '-33.8893'}]",0,1,0,0,0
45397389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21932', 'lat': '-33.88688'}, {'lon': '151.21936', 'lat': '-33.88681'}, {'lon': '151.22033', 'lat': '-33.88685'}]",0,0,0,0,0
45397390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.22035', 'lat': '-33.88667'}, {'lon': '151.22034', 'lat': '-33.88675'}, {'lon': '151.22033', 'lat': '-33.8868'}, {'lon': '151.22033', 'lat': '-33.88685'}]",0,0,0,0,0
45474445,8,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keith Murray Footbridge,0,0,0,"[{'lon': '151.1909', 'lat': '-33.88915'}, {'lon': '151.19028', 'lat': '-33.88887'}, {'lon': '151.19022', 'lat': '-33.88858'}]",0,1,0,0,0
45474495,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.19028', 'lat': '-33.88887'}, {'lon': '151.19027', 'lat': '-33.88903'}]",0,1,0,0,0
45488658,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,University Walk,0,1,0,"[{'lon': '151.23043', 'lat': '-33.91716'}, {'lon': '151.23058', 'lat': '-33.91714'}]",0,0,0,2,0
45488661,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,University Walk,0,1,0,"[{'lon': '151.23058', 'lat': '-33.91714'}, {'lon': '151.23061', 'lat': '-33.91713'}]",0,0,0,2,0
45489147,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[{'lon': '151.22901', 'lat': '-33.91855'}, {'lon': '151.2301', 'lat': '-33.91869'}, {'lon': '151.22909', 'lat': '-33.91923'}]",0,0,0,0,0
45489345,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern Drive,0,4,0,"[{'lon': '151.22708', 'lat': '-33.91904'}, {'lon': '151.22795', 'lat': '-33.91914'}, {'lon': '151.22831', 'lat': '-33.91911'}, {'lon': '151.22846', 'lat': '-33.91909'}, {'lon': '151.22889', 'lat': '-33.91913'}, {'lon': '151.22888', 'lat': '-33.9192'}, {'lon': '151.22909', 'lat': '-33.91923'}, {'lon': '151.22992', 'lat': '-33.91934'}, {'lon': '151.22998', 'lat': '-33.91935'}, {'lon': '151.23003', 'lat': '-33.91935'}, {'lon': '151.23038', 'lat': '-33.9194'}, {'lon': '151.23061', 'lat': '-33.91942'}, {'lon': '151.23074', 'lat': '-33.91944'}]",0,0,0,0,0
45489485,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Union Road,0,1,0,"[{'lon': '151.22738', 'lat': '-33.91667'}, {'lon': '151.228', 'lat': '-33.91676'}, {'lon': '151.22802', 'lat': '-33.91676'}, {'lon': '151.22895', 'lat': '-33.9169'}]",0,0,0,1,0
45489829,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[{'lon': '151.23158', 'lat': '-33.9181'}, {'lon': '151.23154', 'lat': '-33.91829'}, {'lon': '151.23149', 'lat': '-33.91856'}, {'lon': '151.23145', 'lat': '-33.91877'}, {'lon': '151.23137', 'lat': '-33.91917'}, {'lon': '151.2308', 'lat': '-33.91909'}]",0,0,0,0,0
4552691,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Euston Road,0,0,0,"[{'lon': '151.19324', 'lat': '-33.90464'}, {'lon': '151.19181', 'lat': '-33.90621'}, {'lon': '151.19181', 'lat': '-33.90621'}]",0,0,0,2,0
4552701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ricketty Street,0,0,0,"[{'lon': '151.17837', 'lat': '-33.91965'}, {'lon': '151.17845', 'lat': '-33.9197'}, {'lon': '151.17852', 'lat': '-33.91974'}, {'lon': '151.17863', 'lat': '-33.91981'}, {'lon': '151.17887', 'lat': '-33.91994'}]",0,0,0,0,0
45557730,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gate 14,0,1,0,"[{'lon': '151.22988', 'lat': '-33.91992'}, {'lon': '151.22984', 'lat': '-33.91985'}, {'lon': '151.22985', 'lat': '-33.9198'}, {'lon': '151.22992', 'lat': '-33.91934'}]",0,0,0,0,0
45557735,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gate 14,0,1,0,"[{'lon': '151.23003', 'lat': '-33.91935'}, {'lon': '151.22994', 'lat': '-33.91981'}, {'lon': '151.22993', 'lat': '-33.91986'}, {'lon': '151.22988', 'lat': '-33.91992'}]",0,0,0,0,0
45557763,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[{'lon': '151.23083', 'lat': '-33.91891'}, {'lon': '151.23008', 'lat': '-33.91881'}]",0,0,0,0,0
45557767,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[{'lon': '151.23081', 'lat': '-33.91903'}, {'lon': '151.23087', 'lat': '-33.91904'}, {'lon': '151.23109', 'lat': '-33.91907'}]",0,0,0,0,0
45557868,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.23211', 'lat': '-33.91799'}, {'lon': '151.23218', 'lat': '-33.91755'}, {'lon': '151.2322', 'lat': '-33.91743'}, {'lon': '151.23221', 'lat': '-33.91738'}, {'lon': '151.23225', 'lat': '-33.91716'}, {'lon': '151.23228', 'lat': '-33.91699'}, {'lon': '151.23226', 'lat': '-33.91696'}, {'lon': '151.23224', 'lat': '-33.91693'}]",0,0,1,1,0
45557956,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[{'lon': '151.23099', 'lat': '-33.91809'}, {'lon': '151.231', 'lat': '-33.91804'}]",0,0,0,1,0
45558084,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.22912', 'lat': '-33.918'}, {'lon': '151.22913', 'lat': '-33.91795'}, {'lon': '151.22919', 'lat': '-33.91761'}]",0,0,0,0,0
45558094,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[{'lon': '151.22896', 'lat': '-33.91685'}, {'lon': '151.22934', 'lat': '-33.9169'}, {'lon': '151.22955', 'lat': '-33.91693'}, {'lon': '151.22971', 'lat': '-33.91703'}, {'lon': '151.23028', 'lat': '-33.91711'}, {'lon': '151.23043', 'lat': '-33.91716'}]",0,0,0,2,0
45558112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[{'lon': '151.22738', 'lat': '-33.91667'}, {'lon': '151.22734', 'lat': '-33.91666'}, {'lon': '151.22729', 'lat': '-33.91696'}, {'lon': '151.22725', 'lat': '-33.91713'}, {'lon': '151.22736', 'lat': '-33.91736'}]",0,0,0,1,0
45558119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.22725', 'lat': '-33.91713'}, {'lon': '151.22702', 'lat': '-33.91732'}]",0,0,0,1,0
45558134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,First Avenue West,0,2,0,"[{'lon': '151.22664', 'lat': '-33.91582'}, {'lon': '151.22675', 'lat': '-33.9157'}, {'lon': '151.22685', 'lat': '-33.91559'}, {'lon': '151.22693', 'lat': '-33.91552'}, {'lon': '151.227', 'lat': '-33.91548'}, {'lon': '151.22707', 'lat': '-33.91547'}, {'lon': '151.22722', 'lat': '-33.91548'}, {'lon': '151.22752', 'lat': '-33.91552'}]",0,0,0,0,0
